Personalization	type	Capability
Interaction_TrustCalibration	hasAgentInvolved	AI_EEG_TrustCalibrationSystem
FormalizationAssistantAgent	hasCapability	Transparency
SimulatedWorldContext	hasInfluenceOn	CausalDiscoveryTeam
DecisionEvent_GazeInteraction1	hasOutputData	Recommendation_GazePersonalizedResponse
KnowledgeFormalizationExecution_01	hasOutputData	FormalRuleOutputData
LongTermConversationInteraction	hasAgentInvolved	ChatbotUserAgent
ChildAssessmentExecution	realizesTask	ChildAssessmentTask
PolicyScenarioEvaluation	hasExperiment	InSilicoPolicyInterventionExperiment
ProgressReportingInteraction_01	hasAgentInvolved	AssistiveRobot
QuestionAnsweringTask	type	Task
GazeAwareDialogueTask	requiresCapability	Adaptiveness
hasNullHypothesis	domain	Experiment
TrustCalibrationTeam	type	HITeam
hasDomain	domain	UseCase
ProteinAnalysisExecution	realizesTask	ProteinAnalysisTask
BrainAgeInterpretationInteraction	type	Interaction
DecisionEvent_LifestyleRecommendation	hasOutputData	Recommendation_LifestyleChange
BrainAgeExplanationExecution	usesModel	BrainAgePredictionModel_Instance
SupportBrainAgeInterpretationGoal	requiresTask	BrainAgeAssessmentTask
PersonalizedLearningSupportTask	requiresCapability	Communication
Alex	operatesInContext	PersonalizedLearningContext
DecisionEvent_CollaborativeGameStrategy	performedBy	AI_TrustGameTeammate
AI_SocialHealthCoach	hasCapability	Adaptiveness
CulturalHeritageSteward	operatesInContext	ArchivalCurationContext
PublicPolicyDomain	type	Domain
NeurosymbolicOntologyEvolutionUseCase	hasHITeam	OntologyEvolutionTeam
LiteratureCrossReferencingTask	type	Task
Responsibility	type	Capability
evaluatedBy	domain	TaskExecution
GuidedRobotInteractionExecution	evaluatedBy	LearningSupportEvaluation
ProteinDiscoveryUseCase	type	UseCase
ProteinAnalysisExecution	usesModel	AlphaFoldPredictionModel
ArchivalSegmentationModel	hasOutputData	TaggedArchivalSegments
Chatbot	type	ArtificialAgent
requiresCapability	inverseOf	allowsTask
Task_EnvironmentReconstruction	requiresCapability	Adaptiveness
Clinician	operatesInContext	DiagnosticUncertaintyContext
hasInfluenceOn	domain	Context
BrainAgePredictionTeam	hasGoal	SupportBrainAgeInterpretationGoal
VRDialogueTeam	hasMember	HumanParticipant
RepeatedInterventionsExecution	realizesTask	InferCausalLinksTask
hasInputData	domain	TaskExecution
towardsGoal	range	Goal
ArchivalCurationContext	type	Context
DecisionEvent_PolicySimulation	performedBy	Human_Expert
Interaction_CollaborativeGameStrategy	hasAgentInvolved	Human_User
ImproveLearningOutcomesGoal	type	Goal
PersonalizedLearningSupportExecution_01	hasInteractionEpisode	PositiveReinforcementInteraction_01
DecisionEvent_GazeInteraction1	hasInputData	Evidence_GazeAttentionData
Data_ArchaeologyRecords	type	Data
AssessInfluenceAndConfirmationTask	requiresCapability	ComputeInteractionMetrics
DrivingSupportTeam	hasGoal	SupportSafeDrivingGoal
HILLInspectionModel_Instance	hasOutputData	LatentSpaceInspectionData
JointActionTask	type	Task
VRDialogueInteraction	hasAgentInvolved	HumanParticipant
CodeGenerationTask	requiresCapability	Creativity
CausalDiscoveryDomain	type	Domain
PerformInterventionsTask	type	Task
RepeatedInterventionsExecution	towardsGoal	ReconstructHiddenCausalDAGGoal
RecommendationTask	requiresCapability	Responsibility
BrainAgeEvaluation	hasMetricConcept	UsabilityMetric
ContributionBased	type	Method
Interaction_PolicySimulation	hasAgentInvolved	Human_Expert
InterveneOnActionableNodes	allowsTask	PerformInterventionsTask
AlphaFoldSystem	hasCapability	ProteinStructurePrediction
RestoreAccessExecution	towardsGoal	ImproveCybersecurityResponseGoal
QualitativeExpertJudgment	type	Capability
FaceMatchingTaskExecution	realizesTask	FaceMatchingNormalSetTask
TechnologyEnthusiasm	type	Capability
ProteinStructurePrediction	allowsTask	ProteinAnalysisTask
PersonalizedLearningContext	type	Context
ArchivalCurationTeam	hasGoal	PreserveAndCurateArchivalKnowledgeGoal
PolicySimulationModel	hasMethod	AgentBasedSocialSimulationMethod
PreserveAndCurateArchivalKnowledgeGoal	requiresTask	DataGovernanceNegotiationTask
ImproveHumanModelInspectionGoal	type	Goal
PolicySimulationInteraction	hasAgentInvolved	PolicyAnalyst
HumanDSSInteraction	type	Interaction
SustainLongTermDialogueGoal	requiresTask	LongTermDialogueTask
hasExecutionConcept	domain	TaskExecution
BrainAgePredictionModel_Instance	hasMethod	DeepLearningMethod
SupportSafeDrivingGoal	requiresTask	RecommendationTask
ExplainabilityTask	requiresCapability	Transparency
LongTermMemoryEvaluation	type	Evaluation
MemoryAugmentedDialogueInteraction_01	hasAgentInvolved	Human_User
ArchivalCurationUseCase	hasDomain	CulturalHeritageDomain
TrustAssessmentSystem	operatesInContext	HumanAIDecisionRelianceContext
CybersecurityContextAssessment	allowsTask	BlockSuspiciousTrafficTask
GuidedRobotInteractionExecution	towardsGoal	ImproveLearningOutcomesGoal
AlexLearningSupportTeam	hasMember	Therapist
HILLInspectionInteraction	hasAgentInvolved	HILLFrameworkAgent
AISecuritySystem	performsExecution	BlockSuspiciousTrafficExecution
FormalizationInputData	type	Data
GazeAwareDialogueExecution	type	TaskExecution
BrainAgeEvaluation	type	Evaluation
ExplainBrainAgePredictionTask	requiresCapability	ExplainabilityCapability
AnnaTherapist	operatesInContext	RobotAssistedLearningContext
DrivingSupportUseCase	hasHITeam	DrivingSupportTeam
LongTermMemoryRetrievalTask	type	Task
Task_GazePersonalization	type	Task
BlockSuspiciousTrafficExecution	hasInteractionEpisode	CybersecurityThreatReviewInteraction
CausalDiscoveryUseCase	hasHITeam	CausalDiscoveryTeam
JointActionTask	requiresCapability	Collaborativeness
InteractiveMLInspectionContext	type	Context
DrivingSupportInteraction_01	hasAgentInvolved	TeslaAutosteer
TrustCalibrationUseCase	hasDomain	HealthcareDomain
HILLInspectionExecution	type	TaskExecution
GrammarlyAutocorrect	hasCapability	Communication
PersonalizedLearningSupportExecution_01	towardsGoal	SupportPersonalizedLearningGoal
JointActionTask	requiresCapability	SituationalAwareness
LeahTeacher	hasCapability	PedagogicalSkills
NeurosymbolicOntologyEvolutionUseCase	hasDomain	KnowledgeEngineeringDomain
LiteratureCrossReferencingExecution	performedBy	DrEmilyChen
RapidExplanationGeneration	type	Capability
HumanDSSInteraction	hasAgentInvolved	HumanFaceMatcher
SecurityDecisionMaking	type	Capability
AdaptiveCybersecurityUseCase	hasHITeam	CybersecurityResponseTeam
hasDomain	range	Domain
GazeAwareDialogueTask	requiresCapability	Communication
ModelAccuracyMetric	type	Metric
SupportHealthcarePolicyDecisionsGoal	requiresTask	InterpretSimulationResultsTask
HILLInspectionExecution	usesModel	HILLInspectionModel_Instance
HealthcarePolicyMaker	operatesInContext	HealthcarePolicyContext
OntologyRepairTask	requiresCapability	Transparency
HumanDSSInteraction	hasAgentInvolved	FaceMatchingDecisionSupportSystem
KnowledgeFormalizationTeam	hasGoal	FormalizeKnowledgeGoal
DecisionSupportEvaluation	hasExperiment	DecreasingConfidenceNoNotifyExperiment
ClinicalRecommendationExecution_01	hasInputData	ClinicalCaseData
IncreasingConfidenceNoNotifyExperiment	hasMetricTested	DecisionQualityMetric
FaceMatchingTaskExecution	realizesTask	FaceMatchingHardSetTask
ClinicalRecommendationExecution_01	realizesTask	ClinicalRecommendationTask
BrainAgeInterpretationInteraction	hasAgentInvolved	NeurologistAgent
AI_SocialHealthCoach	hasCapability	Communication
TechnologyEnthusiasm	allowsTask	GuidedRobotInteractionTask
ProteinAnalysisTask	realizedBy	ProteinAnalysisExecution
TrustCalibrationExecution	type	TaskExecution
TrustAssessmentModel_Instance	hasInputData	EEGTrustSignalData
performedBy	range	Agent
LiteratureCrossReferencingExecution	type	TaskExecution
AI_GazeAwareConversationalAgent	hasCapability	Adaptiveness
TrustAssessmentModel_Instance	hasMethod	ExplainableBoostingMethod
Human_Researcher	operatesInContext	UserState_ResearchCognitiveLoad
BlockSuspiciousTrafficExecution	realizesTask	BlockSuspiciousTrafficTask
DrivingSupportUseCase	type	UseCase
BrainAgeExplanationExecution	performedBy	BrainAgeSupportSystem
BrainAgeExplanationExecution	hasInteractionEpisode	BrainAgeInterpretationInteraction
Clinician	type	HumanAgent
HealthcarePolicyContext	hasInfluenceOn	HybridHumanPolicyTeam
Evidence_GameInteractionLogs	type	Data
Task_LifestyleRecommendation	type	Task
ProgressReportingInteraction_01	hasAgentInvolved	Therapist
ArtificialAgent	subClassOf	Agent
NaoRobot	hasCapability	ReactiveResponse
ClinicalUncertaintyCommunicationUseCase	type	UseCase
TrustCalibrationUseCase	type	UseCase
DrEmilyChen	hasCapability	ResearchCoordination
ExplainabilityTask	type	Task
HumanAgent	subClassOf	Agent
ProteinAnalysisExecution	type	TaskExecution
PolicyAnalyst	type	HumanAgent
hasDomainConcept	domain	Domain
HealthcarePolicyMaker	performsExecution	ABSSWhatIfAnalysisExecution
GuidedRobotInteractionExecution	type	TaskExecution
operatesInContext	range	Context
DecisionEvent_GazeInteraction1	realizesTask	Task_GazePersonalization
ChildAssessmentExecution	type	TaskExecution
DecreasingConfidenceNotifyExperiment	hasMetricTested	DecisionQualityMetric
BrainAgePredictionModel_Instance	hasInputData	BrainImagingData
ArchivalSegmentationModel	hasInputData	ArchivalFootageDataset
CybersecurityResponseTeam	isInfluencedBy	AdaptiveCybersecurityContext
CrossCheckThreatPredictionExecution	performedBy	CybersecurityExpert
EducationalPlanningTask	requiresCapability	PedagogicalSkills
DecisionEvent_PolicySimulation	realizesTask	Task_PolicySimulation
GameplayCoordinationExecution_01	hasInteractionEpisode	GameplayInteraction_01
LongTermDialogueExecution_01	hasInputData	LongMemo5Dataset
DrivingRecommendationExecution_01	type	TaskExecution
EducationalPlanningExecution	hasInteractionEpisode	LearningSupportPlanningInteraction
TrustAssessmentCapability	type	Capability
CrossCheckThreatPredictionExecution	realizesTask	CrossCheckThreatPredictionTask
DecisionEvent_LifestyleRecommendation	hasInputData	Data_LifestyleLogs
BrainAgeAssessmentExecution	evaluatedBy	BrainAgeEvaluation
Justification_MoralReasoning	type	Data
DecisionEvent_TrustCalibration	performedBy	Human_User
Clinician	hasCapability	Responsibility
Adaptiveness	type	Capability
MobilityDomain	type	Domain
ArchivalCurationTeam	isInfluencedBy	ArchivalCurationContext
BlockSuspiciousTrafficExecution	evaluatedBy	CybersecurityResponseEvaluation
isEligibleForTask	domain	Agent
Task_PolicySimulation	requiresCapability	Transparency
BrainAgeAssessmentExecution	hasOutputData	BrainAgePredictionOutput
ProteinSequenceDataset	type	Data
PersonalizedLearningSupportExecution_01	performedBy	TeacherUser
ClinicalRecommendationExecution_01	type	TaskExecution
DrEmilyChen	operatesInContext	ProteinDiscoveryResearchContext
DecisionSupportEvaluation	hasExperiment	Static95Experiment
LLM_Agent	hasCapability	Communication
CulturalStewardship	allowsTask	ArchivalCollectionTask
InterpretabilityMetric	type	Metric
LongContextInteractionContext	type	Context
LiteratureCrossReferencingExecution	hasInteractionEpisode	ProteinInterpretationInteraction
CybersecurityResponseEvaluation	type	Evaluation
ApplyLinearRegression	type	Capability
DecisionEvent_CollaborativeGameStrategy	performedBy	Human_User
HumanAIDecisionRelianceContext	type	Context
ProteinPredictionEvaluation	hasExperiment	ProteinPredictionExperiment
FaceMatchingDecisionSupportUseCase	type	UseCase
HILLFrameworkAgent	operatesInContext	InteractiveMLInspectionContext
LiteratureReview	type	Capability
TrustCalibrationExecution	hasOutputData	TrustCalibrationAssessmentData
RobotAgent	type	ArtificialAgent
AISecuritySystem	type	ArtificialAgent
LongTermMemoryRetrievalTask	requiresCapability	LongTermMemoryCapability
GrammarlyAutocorrect	type	ArtificialAgent
QuestionAnsweringTask	requiresCapability	Communication
Alex	type	HumanAgent
ProteinAnalysisExecution	towardsGoal	IdentifyNeuroprotectiveProteinsGoal
executesTask	subPropertyOf	isAssignedToTask
CybersecurityExpert	hasCapability	SecurityDecisionMaking
GraphMemoAgent	performsExecution	LongTermMemoryRetrievalExecution
GuidedRobotInteractionExecution	realizesTask	GuidedRobotInteractionTask
DecisionEvent_CollaborativeGameStrategy	hasInteractionEpisode	Interaction_CollaborativeGameStrategy
TrustCalibrationTeam	isInfluencedBy	HumanAIDecisionRelianceContext
Interaction_TrustCalibration	hasAgentInvolved	Human_User
DecisionSupportEvaluation	hasExperiment	IncreasingConfidenceNoNotifyExperiment
PolicyAnalyst	performsExecution	PolicySimulationExecution
ReinforcementLearningSupport	allowsTask	ArchiveVideoSegmentationTask
BehavioristApproach	allowsTask	ChildAssessmentTask
DecisionEvent_CollaborativeGameStrategy	hasInputData	Data_TrustGameLogs
DecisionEvent_CollaborativeGameStrategy	hasOutputData	Recommendation_CollaborationStrategy
ArchivalGovernanceInteraction	type	Interaction
isEligibleForTask	range	Task
PolicySimulationModel	type	Model
AI_GazeAwareConversationalAgent	hasCapability	Communication
BrainAgePredictionTeam	hasMember	NeurologistAgent
AlphaFoldPredictionModel	type	Model
HILLEvaluation	hasExperiment	HILLExperiment
DecisionEvent_GazeInteraction1	hasInteractionEpisode	Interaction_GazeInteraction1
AI_SocialHealthCoach	type	ArtificialAgent
AdaptiveCybersecurityContext	type	Context
HILLInspectionExecution	towardsGoal	ImproveHumanModelInspectionGoal
Data_MoralDilemmaSet	type	Data
LeahTeacher	operatesInContext	RobotAssistedLearningContext
CrossCheckThreatPredictionTask	requiresCapability	CybersecurityContextAssessment
RobotAssistedLearningTeam	hasMember	AnnaTherapist
ContinuousLearning	type	Capability
IncreasingConfidenceNoNotifyExperiment	type	Experiment
ChatbotUserAgent	type	HumanAgent
LongTermMemoryEvaluation	hasMetricConcept	MemoryRetentionMetric
TaggedArchivalSegments	type	Data
CollaborativeGameplayTeam	isInfluencedBy	GeometryFriends
ImproveFaceMatchingDecisionsGoal	requiresTask	FaceMatchingNormalSetTask
DrivingRecommendationExecution_01	hasInputData	DrivingSensorData
DecisionEvent_MoralJudgement	hasInputData	Data_MoralDilemmaSet
DecisionEvent_EnvironmentReconstruction	hasInputData	Evidence_ArchaeologicalRecords
CodeGenerationExecution_01	towardsGoal	SupportCodeAuthoringGoal
CybersecurityResponseExperiment	type	Experiment
OntologyRepairExecution_01	performedBy	Human_Expert
realizedBy	range	TaskExecution
ChildUser	hasCapability	Collaborativeness
ClinicianAgent	operatesInContext	HumanAIDecisionRelianceContext
DAG20RandomStrategyExperiment	type	Experiment
FaceMatchingTaskExecution	hasInteractionEpisode	HumanDSSInteraction
ArchiveVideoSegmentationTask	type	Task
FaceMatchingHardSetTask	requiresCapability	HumanFaceMatchingJudgment
HumanFaceMatcher	performsExecution	FaceMatchingTaskExecution
HybridHumanPolicyTeam	isInfluencedBy	HealthcarePolicyContext
ArchiveVideoSegmentationExecution	hasOutputData	TaggedArchivalSegments
hasContextConcept	domain	Context
Human_User	operatesInContext	UserState_TrustInAITeammate
HILLInspectionExecution	hasOutputData	LatentSpaceInspectionData
KnowledgeFormalizationExecution_01	type	TaskExecution
FaceMatchingDecisionSupportModel	hasMethod	DecisionSupportMethod
FormalizationAssistantAgent	hasCapability	Communication
ClinicalRecommendationTask	type	Task
KnowledgeAcquisitionBottleneckContext	type	Context
CodeAssistantUseCase	type	UseCase
BlockSuspiciousTrafficTask	requiresCapability	CybersecurityContextAssessment
LongTermDialogueExecution_01	usesModel	GraphMemoMemorySystem
DecisionEvent_TrustCalibration	hasOutputData	Recommendation_TrustAdjustment
DecisionEvent_LifestyleRecommendation	performedBy	Human_User
TrustCalibrationTeam	hasGoal	DetectTrustCalibrationGoal
LongTermDialogueExecution_01	performedBy	Human_User
KnowledgeFormalizationTeam	type	HITeam
TeacherUser	type	HumanAgent
ABSSWhatIfAnalysisExecution	realizesTask	InterpretSimulationResultsTask
DeepLearningMethod	type	Method
GraphMemoAgent	operatesInContext	LongTermDialogueContext
MultimodalUnderstanding	allowsTask	ArchiveVideoSegmentationTask
AI_EEG_TrustCalibrationSystem	hasCapability	Transparency
ComputeInteractionMetrics	type	Capability
GrammarlyAutocorrect	hasCapability	Transparency
LongTermConversationInteraction	type	Interaction
SupportSafeDrivingGoal	requiresTask	UserIntentionResolutionTask
CollaborativeGameplayTeam	hasGoal	EnableCollaborativeGameplayGoal
AlphaFoldPredictionModel	hasMethod	ProteinStructurePredictionMethod
CybersecurityContextAssessment	allowsTask	CrossCheckThreatPredictionTask
DecisionEvent_CollaborativeGameStrategy	realizesTask	Task_CollaborativeGameStrategy
LongTermChatbotMemoryTeam	isInfluencedBy	LongTermDialogueContext
ProteinDiscoveryTeam	isInfluencedBy	ProteinDiscoveryResearchContext
LLM_Agent	type	ArtificialAgent
hasAlternativeHypothesis	domain	Experiment
Task_CollaborativeGameStrategy	requiresCapability	Communication
LearningSupportPlanningInteraction	hasAgentInvolved	AnnaTherapist
KnowledgeFormalizationExecution_01	hasInteractionEpisode	KnowledgeAcquisitionInteraction_01
ImproveFaceMatchingDecisionsGoal	requiresTask	FaceMatchingHardSetTask
hasGoal	range	Goal
EnableCollaborativeGameplayGoal	type	Goal
RepeatedInterventionsExecution	type	TaskExecution
ProteinLiteratureCorpus	type	Data
TrustCalibrationAssessmentData	type	Data
LongTermChatbotMemoryUseCase	type	UseCase
GameStateData	type	Data
AlphaFoldPredictionModel	hasOutputData	PredictedProteinStructureData
ArchivalFootageAISystem	performsExecution	ArchiveVideoSegmentationExecution
AlexLearningSupportTeam	hasMember	TeacherUser
CodeGenerationExecution_01	hasInteractionEpisode	CodeGenerationInteraction_01
ClinicalAdviceTakingInteraction_01	hasAgentInvolved	Clinician
CybersecurityResponseTeam	type	HITeam
ReconstructHiddenCausalDAGGoal	requiresTask	PerformInterventionsTask
ThreeDimensionalModelGeneration	allowsTask	ProteinModelGenerationTask
LongTermMemoryExperiment	hasMetricTested	MemoryRetentionMetric
ConsentAndGovernanceNegotiationExecution	towardsGoal	PreserveAndCurateArchivalKnowledgeGoal
GazeAwareDialogueExecution	towardsGoal	VRDialogueGoal
KnowledgeFormalizationTeam	hasMember	FormalizationAssistantAgent
VRDialogueGoal	type	Goal
CulturalHeritageDomain	type	Domain
LongTermDialogueTeam	hasMember	Chatbot
HumanAgent	disjointWith	ArtificialAgent
TrustAssessmentModel_Instance	type	Model
DecisionSupportMethod	type	Method
RestoreAccessExecution	type	TaskExecution
ScientificDataProcessing	type	Capability
performedBy	inverseOf	performsExecution
ProteinStructurePredictionMethod	type	Method
ResearchCoordination	allowsTask	ResearchOptimizationTask
ImproveLearningOutcomesGoal	requiresTask	GuidedRobotInteractionTask
FormalRuleOutputData	type	Data
ClinicalRecommendationData	type	Data
AI_GazeAwareConversationalAgent	type	ArtificialAgent
ClinicalJudgment	allowsTask	LiteratureCrossReferencingTask
LeahTeacher	performsExecution	EducationalPlanningExecution
ABSSWhatIfAnalysisExecution	usesModel	PolicySimulationModel
MaintainLongTermConversationGoal	requiresTask	LongTermMemoryRetrievalTask
CandidateKnowledgeBuffer	type	Data
PatternRecognitionForThreatDetection	type	Capability
CodeGenerationExecution_01	usesModel	GPT_4o_mini
HybridHumanPolicyModelingUseCase	hasHITeam	HybridHumanPolicyTeam
KnowledgeFormalizationUseCase	hasHITeam	KnowledgeFormalizationTeam
ArchivalCurationTeam	hasMember	CulturalHeritageSteward
AI_LLM_MoralReasoner	type	ArtificialAgent
DAG20MinStrategyExperiment	hasMetricTested	StrategyPerformanceMetric
BrainAgeSupportSystem	operatesInContext	ClinicalNeurodiagnosticContext
GameplayCoordinationExecution_01	hasOutputData	GameplayCoordinationData
Collaborativeness	type	Capability
Justification_DataDrivenReconstruction	type	Data
ArchivalCurationUseCase	hasHITeam	ArchivalCurationTeam
DataGovernanceNegotiationTask	requiresCapability	Negotiation
DecisionQualityMetric	type	Metric
DecisionEvent_MoralJudgement	performedBy	AI_LLM_MoralReasoner
hasGoalConcept	domain	Goal
PerformInterventionsTask	requiresCapability	InterveneOnActionableNodes
BrainAgeSupportSystem	performsExecution	BrainAgeExplanationExecution
AISecuritySystem	operatesInContext	AdaptiveCybersecurityContext
PersonalizedLearningSupportExecution_01	hasInputData	LearnerProfileData
DecisionSupportEvaluation	type	Evaluation
hasHITeam	range	HITeam
GameplayCoordinationExecution_01	realizesTask	JointActionTask
DecisionEvent_CollaborativeGameStrategy	hasInputData	Evidence_GameInteractionLogs
MultimodalSegmentationMethod	type	Method
ReconstructHiddenCausalDAGGoal	requiresTask	InferCausalLinksTask
UserIntentionResolutionTask	type	Task
ProteinModelGenerationTask	type	Task
ProgressReportingInteraction_01	hasAgentInvolved	TeacherUser
KnowledgeFormalizationExecution_01	realizesTask	FormalRuleGenerationTask
LLM_Agent	hasCapability	Transparency
LongTermMemoryChatbotUseCase	type	UseCase
FormalRuleGenerationTask	type	Task
ProgressReportingInteraction_01	type	Interaction
WizardOfOzInteraction	type	Capability
Interaction_EnvironmentReconstruction	hasAgentInvolved	AI_PaleoReconstructionAssistant
RobotAssistedLearningTeam	hasGoal	ImproveLearningOutcomesGoal
FaceMatchingNormalSetTask	type	Task
FaceMatchingDecisionSupportUseCase	hasHITeam	FaceMatchingHITeam
RepeatedInterventionsExecution	hasInteractionEpisode	CausalDiscoveryInteraction
TechnologyEnthusiasm	allowsTask	EducationalPlanningTask
Data_LifestyleLogs	type	Data
FaceMatchingDecisionSupportSystem	performsExecution	FaceMatchingTaskExecution
LongTermChatbotMemoryTeam	type	HITeam
AlphaFoldSystem	hasCapability	ThreeDimensionalModelGeneration
ArchivalCurationTeam	hasMember	ArchivalFootageAISystem
DecisionEvent_CollaborativeGameStrategy	hasOutputData	Justification_TrustFactorModel
RobotAgent	hasCapability	Collaborativeness
BrainAgeInterpretationInteraction	hasAgentInvolved	BrainAgeSupportSystem
Recommendation_PolicyOption	type	Data
BrainAgeExplanationExecution	hasOutputData	BrainAgeExplanationData
TeacherUser	hasCapability	Communication
SituationalAwareness	type	Capability
DAG20PureRandomStrategyExperiment	hasMetricTested	StrategyPerformanceMetric
DecisionEvent_EnvironmentReconstruction	realizesTask	Task_EnvironmentReconstruction
PolicyScenarioEvaluation	type	Evaluation
ArchiveVideoSegmentationExecution	hasInputData	ArchivalFootageDataset
ArchiveVideoSegmentationExecution	usesModel	ArchivalSegmentationModel
RobotAgent	hasCapability	SituationalAwareness
LearningSupportEvaluation	type	Evaluation
hasTaskConcept	domain	Task
KnowledgeDistillationMethod	type	Method
TeslaAutosteer	type	ArtificialAgent
Justification_BehavioralAnalysis	type	Data
ABSSWhatIfAnalysisExecution	realizesTask	RefinePolicyScenariosTask
realizedBy	inverseOf	realizesTask
VRDialogueTeam	hasGoal	VRDialogueGoal
HILLEvaluation	hasMetricConcept	UsabilityMetric
VRDialogueGoal	requiresTask	GazeAwareDialogueTask
BrainAgePredictionUseCase	type	UseCase
PreserveAndCurateArchivalKnowledgeGoal	requiresTask	ArchiveVideoSegmentationTask
RetrievedMemoryData	type	Data
LongTermMemoryRetrievalExecution	usesModel	GraphMemoModel_Instance
SupportCodeAuthoringGoal	requiresTask	CodeGenerationTask
AI_LLM_MoralReasoner	hasCapability	Transparency
CodeGenerationExecution_01	hasOutputData	GeneratedCodeData
LongTermMemoryRetrievalExecution	hasInteractionEpisode	LongTermConversationInteraction
IdentifyNeuroprotectiveProteinsGoal	requiresTask	LiteratureCrossReferencingTask
AdultUser	operatesInContext	CooperativeCuisine
ArchiveVideoSegmentationTask	requiresCapability	MultimodalUnderstanding
ProteinDiscoveryTeam	hasMember	AlphaFoldSystem
HealthcarePolicyContext	type	Context
DecisionEvent_LifestyleRecommendation	performedBy	AI_SocialHealthCoach
AlphaFoldSystem	hasCapability	ScientificDataProcessing
TrustInAutomation	type	Capability
UsabilityMetric	type	Metric
FaceMatchingHITeam	hasMember	HumanFaceMatcher
Recommendation_ReconstructionHypothesis	type	Data
DecisionEvent_PolicySimulation	hasOutputData	Justification_SimulationResults
Hybrid	type	Method
FaceMatchingDecisionSupportSystem	hasCapability	ComputeInteractionMetrics
DecisionEvent_TrustCalibration	realizesTask	Task_TrustCalibration
RepeatedInterventionsExecution	realizesTask	PerformInterventionsTask
